Body.Location,Category,Company.Name,Text
Wrist,Fitness,Garmin,more
Head,Entertainment,Garmin,Garmin
Head,Entertainment,Garmin,VIRB
Head,Entertainment,Garmin,MP
Head,Entertainment,Garmin,Action
Head,Entertainment,Garmin,camera
Head,Entertainment,Garmin,1080p
Wrist,Lifestyle,Martian,Martian
Wrist,Lifestyle,Martian,Watch
Wrist,Lifestyle,Martian,Passport
Wrist,Lifestyle,Martian,White
Wrist,Lifestyle,Martian,Leather
Wrist,Lifestyle,Martian,Band
Wrist,Lifestyle,Martian,Martian
Wrist,Lifestyle,Martian,Watch
Wrist,Lifestyle,Martian,Passport
Wrist,Lifestyle,Martian,Black
Wrist,Lifestyle,Martian,Leather
Wrist,Lifestyle,Martian,Band
Torso,Lifestyle,Low,tech
Torso,Lifestyle,Low,wearable
Torso,Lifestyle,Low,Hoodie
Neck,Fitness,Misfit,Misfit
Neck,Fitness,Misfit,Wearables
Neck,Fitness,Misfit,Sport
Neck,Fitness,Misfit,Necklace
Neck,Fitness,Misfit,Shine
Wrist,Lifestyle,Samsung,Samsung
Wrist,Lifestyle,Samsung,Galaxy
Wrist,Lifestyle,Samsung,Gear
Wrist,Lifestyle,Samsung,Smartwatch
Wrist,Lifestyle,Martian,Martian
Wrist,Lifestyle,Martian,Watch
Wrist,Lifestyle,Martian,Passport
Wrist,Lifestyle,Martian,Black
Wrist,Lifestyle,Martian,Silicone
Wrist,Lifestyle,Martian,Band
Wrist,Lifestyle,Meta,Core
Wrist,Lifestyle,Meta,Smartwatch
Wrist,Lifestyle,Samsung,Samsung
Wrist,Lifestyle,Samsung,Galaxy
Wrist,Lifestyle,Samsung,Gear
Wrist,Lifestyle,Samsung,Smartwatch
Wrist,Lifestyle,Samsung,Jet
Wrist,Lifestyle,Samsung,Black
Wrist,Lifestyle,Martian,Martian
Wrist,Lifestyle,Martian,Watch
Wrist,Lifestyle,Martian,Turquoise
Wrist,Lifestyle,Martian,Face
Wrist,Lifestyle,Martian,Band
Wrist,Lifestyle,Martian,Martian
Wrist,Lifestyle,Martian,Watch
Wrist,Lifestyle,Martian,Red
Wrist,Lifestyle,Martian,Face
Wrist,Lifestyle,Martian,Band
Wrist,Lifestyle,Martian,Martian
Wrist,Lifestyle,Martian,Watch
Wrist,Lifestyle,Martian,White
Wrist,Lifestyle,Martian,Face
Wrist,Lifestyle,Martian,Band
Wrist,Lifestyle,Sony,Sony
Wrist,Lifestyle,Sony,Band
Wrist,Lifestyle,Sony,Set
Wrist,Lifestyle,Sony,SmartBand
Wrist,Lifestyle,Sony,Small
